filename,width,height,class,xmin,ymin,xmax,ymax
1_10.jpg,777,750,sigma_steel,676,226,709,254
1_10.jpg,777,750,sigma_steel,44,269,85,301
1_10.jpg,777,750,sigma_steel,84,276,124,303
1_10.jpg,777,750,sigma_steel,125,266,163,294
1_10.jpg,777,750,sigma_steel,167,260,206,291
1_10.jpg,777,750,sigma_steel,204,259,244,289
1_10.jpg,777,750,sigma_steel,245,265,281,293
1_10.jpg,777,750,sigma_steel,282,266,317,293
1_10.jpg,777,750,sigma_steel,314,267,355,292
1_10.jpg,777,750,sigma_steel,359,265,394,289
1_10.jpg,777,750,sigma_steel,391,265,430,292
1_10.jpg,777,750,sigma_steel,432,266,466,291
1_10.jpg,777,750,sigma_steel,467,265,500,290
1_10.jpg,777,750,sigma_steel,501,267,534,292
1_10.jpg,777,750,sigma_steel,537,266,569,292
1_10.jpg,777,750,sigma_steel,571,265,605,292
1_10.jpg,777,750,sigma_steel,608,271,641,300
1_10.jpg,777,750,sigma_steel,641,274,671,299
1_10.jpg,777,750,sigma_steel,669,274,705,299
1_10.jpg,777,750,sigma_steel,32,330,75,359
1_10.jpg,777,750,sigma_steel,127,318,169,345
1_10.jpg,777,750,sigma_steel,176,306,214,334
1_10.jpg,777,750,sigma_steel,214,314,250,340
1_10.jpg,777,750,sigma_steel,247,313,285,339
1_10.jpg,777,750,sigma_steel,285,314,322,338
1_10.jpg,777,750,sigma_steel,324,312,358,336
1_10.jpg,777,750,sigma_steel,357,309,392,336
1_10.jpg,777,750,sigma_steel,390,313,428,339
1_10.jpg,777,750,sigma_steel,426,314,463,341
1_10.jpg,777,750,sigma_steel,464,319,499,343
1_10.jpg,777,750,sigma_steel,498,318,534,342
1_10.jpg,777,750,sigma_steel,537,317,568,342
1_10.jpg,777,750,sigma_steel,570,321,603,345
1_10.jpg,777,750,sigma_steel,605,327,635,350
1_10.jpg,777,750,sigma_steel,639,324,672,350
1_10.jpg,777,750,sigma_steel,673,326,706,351
1_10.jpg,777,750,sigma_steel,25,394,67,420
1_10.jpg,777,750,sigma_steel,123,370,166,395
1_10.jpg,777,750,sigma_steel,165,368,203,393
1_10.jpg,777,750,sigma_steel,205,369,244,395
1_10.jpg,777,750,sigma_steel,244,368,285,392
1_10.jpg,777,750,sigma_steel,284,364,318,390
1_10.jpg,777,750,sigma_steel,317,363,356,388
1_10.jpg,777,750,sigma_steel,356,365,391,391
1_10.jpg,777,750,sigma_steel,391,365,427,390
1_10.jpg,777,750,sigma_steel,426,369,461,394
1_10.jpg,777,750,sigma_steel,461,368,491,393
1_10.jpg,777,750,sigma_steel,494,366,529,395
1_10.jpg,777,750,sigma_steel,532,376,566,398
1_10.jpg,777,750,sigma_steel,573,376,604,399
1_10.jpg,777,750,sigma_steel,605,374,636,401
1_10.jpg,777,750,sigma_steel,636,378,669,403
1_10.jpg,777,750,sigma_steel,669,377,701,402
1_10.jpg,777,750,sigma_steel,23,445,70,467
1_10.jpg,777,750,sigma_steel,80,431,122,458
1_10.jpg,777,750,sigma_steel,122,429,159,453
1_10.jpg,777,750,sigma_steel,158,425,194,450
1_10.jpg,777,750,sigma_steel,198,423,238,450
1_10.jpg,777,750,sigma_steel,239,424,275,447
1_10.jpg,777,750,sigma_steel,276,418,313,444
1_10.jpg,777,750,sigma_steel,314,418,347,442
1_10.jpg,777,750,sigma_steel,347,415,380,439
1_10.jpg,777,750,sigma_steel,380,420,417,445
1_10.jpg,777,750,sigma_steel,419,417,452,442
1_10.jpg,777,750,sigma_steel,453,417,488,443
1_10.jpg,777,750,sigma_steel,488,413,522,440
1_10.jpg,777,750,sigma_steel,525,422,556,446
1_10.jpg,777,750,sigma_steel,558,418,589,444
1_10.jpg,777,750,sigma_steel,601,420,632,442
1_10.jpg,777,750,sigma_steel,639,421,673,443
1_10.jpg,777,750,sigma_steel,675,420,711,445
1_10.jpg,777,750,sigma_steel,73,488,117,517
1_10.jpg,777,750,sigma_steel,117,485,159,513
1_10.jpg,777,750,sigma_steel,159,475,198,503
1_10.jpg,777,750,sigma_steel,197,477,239,501
1_10.jpg,777,750,sigma_steel,238,478,276,503
1_10.jpg,777,750,sigma_steel,276,471,314,495
1_10.jpg,777,750,sigma_steel,314,471,348,495
1_10.jpg,777,750,sigma_steel,348,469,381,496
1_10.jpg,777,750,sigma_steel,383,468,417,496
1_10.jpg,777,750,sigma_steel,419,471,450,497
1_10.jpg,777,750,sigma_steel,450,470,485,496
1_10.jpg,777,750,sigma_steel,490,468,526,495
1_10.jpg,777,750,sigma_steel,526,468,557,494
1_10.jpg,777,750,sigma_steel,556,467,589,492
1_10.jpg,777,750,sigma_steel,598,468,632,493
1_10.jpg,777,750,sigma_steel,634,469,663,497
1_10.jpg,777,750,sigma_steel,662,471,693,498
1_10.jpg,777,750,sigma_steel,16,546,56,575
1_10.jpg,777,750,sigma_steel,24,577,58,600
1_10.jpg,777,750,sigma_steel,56,562,98,586
1_10.jpg,777,750,sigma_steel,99,553,141,580
1_10.jpg,777,750,sigma_steel,142,539,180,565
1_10.jpg,777,750,sigma_steel,179,534,217,559
1_10.jpg,777,750,sigma_steel,214,534,253,558
1_10.jpg,777,750,sigma_steel,253,529,289,553
1_10.jpg,777,750,sigma_steel,288,527,326,552
1_10.jpg,777,750,sigma_steel,331,529,367,555
1_10.jpg,777,750,sigma_steel,367,527,404,549
1_10.jpg,777,750,sigma_steel,403,524,442,550
1_10.jpg,777,750,sigma_steel,444,521,480,546
1_10.jpg,777,750,sigma_steel,485,525,520,550
1_10.jpg,777,750,sigma_steel,519,524,555,545
1_10.jpg,777,750,sigma_steel,559,519,588,542
1_10.jpg,777,750,sigma_steel,589,514,624,538
1_10.jpg,777,750,sigma_steel,623,517,653,540
1_10.jpg,777,750,sigma_steel,655,516,685,543
1_10.jpg,777,750,sigma_steel,8,621,47,648
1_10.jpg,777,750,sigma_steel,108,580,146,606
1_10.jpg,777,750,sigma_steel,147,576,185,605
1_10.jpg,777,750,sigma_steel,188,577,223,605
1_10.jpg,777,750,sigma_steel,223,577,259,603
1_10.jpg,777,750,sigma_steel,258,576,294,603
1_10.jpg,777,750,sigma_steel,291,575,330,603
1_10.jpg,777,750,sigma_steel,329,577,367,605
1_10.jpg,777,750,sigma_steel,369,577,405,603
1_10.jpg,777,750,sigma_steel,406,567,441,595
1_10.jpg,777,750,sigma_steel,439,571,473,596
1_10.jpg,777,750,sigma_steel,475,571,511,596
1_10.jpg,777,750,sigma_steel,509,571,544,595
1_10.jpg,777,750,sigma_steel,547,565,582,592
1_10.jpg,777,750,sigma_steel,586,568,617,592
1_10.jpg,777,750,sigma_steel,620,568,651,593
1_10.jpg,777,750,sigma_steel,649,565,673,587
1_10.jpg,777,750,sigma_steel,59,639,99,664
1_10.jpg,777,750,sigma_steel,100,633,135,659
1_10.jpg,777,750,sigma_steel,138,635,175,658
1_10.jpg,777,750,sigma_steel,174,630,211,653
1_10.jpg,777,750,sigma_steel,214,626,247,650
1_10.jpg,777,750,sigma_steel,247,623,285,648
1_10.jpg,777,750,sigma_steel,285,623,323,649
1_10.jpg,777,750,sigma_steel,320,622,355,644
1_10.jpg,777,750,sigma_steel,354,621,390,645
1_10.jpg,777,750,sigma_steel,386,618,420,640
1_10.jpg,777,750,sigma_steel,421,625,457,645
1_10.jpg,777,750,sigma_steel,464,619,498,645
1_10.jpg,777,750,sigma_steel,499,620,533,644
1_10.jpg,777,750,sigma_steel,532,620,570,643
1_10.jpg,777,750,sigma_steel,570,620,606,643
1_10.jpg,777,750,sigma_steel,606,616,636,641
1_10.jpg,777,750,sigma_steel,636,617,671,639
1_10.jpg,777,750,sigma_steel,85,700,124,741
1_10.jpg,777,750,sigma_steel,126,698,160,742
1_10.jpg,777,750,sigma_steel,170,696,198,734
1_10.jpg,777,750,sigma_steel,195,693,231,730
1_10.jpg,777,750,sigma_steel,247,686,280,727
1_10.jpg,777,750,sigma_steel,282,686,311,727
1_10.jpg,777,750,sigma_steel,309,672,341,712
1_10.jpg,777,750,sigma_steel,341,674,365,712
1_10.jpg,777,750,sigma_steel,367,674,397,711
1_10.jpg,777,750,sigma_steel,398,669,430,708
1_10.jpg,777,750,sigma_steel,446,661,480,695
1_10.jpg,777,750,sigma_steel,484,669,514,705
1_10.jpg,777,750,sigma_steel,511,662,537,696
1_10.jpg,777,750,sigma_steel,541,665,572,703
1_10.jpg,777,750,sigma_steel,574,665,596,700
1_10.jpg,777,750,sigma_steel,599,668,631,703
1_10.jpg,777,750,sigma_steel,651,663,680,703
1_4.jpg,1256,1044,THsquare_steel,168,8,226,101
1_4.jpg,1256,1044,THsquare_steel,197,87,270,193
1_4.jpg,1256,1044,THsquare_steel,50,42,150,96
1_4.jpg,1256,1044,THsquare_steel,40,114,109,171
1_4.jpg,1256,1044,THsquare_steel,85,154,134,252
1_4.jpg,1256,1044,THsquare_steel,157,152,226,251
1_4.jpg,1256,1044,THsquare_steel,360,57,411,155
1_4.jpg,1256,1044,THsquare_steel,391,120,457,226
1_4.jpg,1256,1044,THsquare_steel,301,133,360,236
1_4.jpg,1256,1044,THsquare_steel,423,49,485,115
1_4.jpg,1256,1044,THsquare_steel,460,95,528,201
1_4.jpg,1256,1044,THsquare_steel,488,30,549,96
1_4.jpg,1256,1044,THsquare_steel,537,87,612,193
1_4.jpg,1256,1044,THsquare_steel,602,87,686,187
1_4.jpg,1256,1044,THsquare_steel,571,18,634,87
1_4.jpg,1256,1044,THsquare_steel,633,26,701,111
1_4.jpg,1256,1044,THsquare_steel,691,82,756,185
1_4.jpg,1256,1044,THsquare_steel,727,34,789,111
1_4.jpg,1256,1044,THsquare_steel,764,101,831,205
1_4.jpg,1256,1044,THsquare_steel,789,43,855,115
1_4.jpg,1256,1044,THsquare_steel,826,111,888,221
1_4.jpg,1256,1044,THsquare_steel,901,114,971,213
1_4.jpg,1256,1044,THsquare_steel,935,68,984,142
1_4.jpg,1256,1044,THsquare_steel,974,136,1024,238
1_4.jpg,1256,1044,THsquare_steel,1001,55,1075,143
1_4.jpg,1256,1044,THsquare_steel,1029,151,1103,241
1_4.jpg,1256,1044,THsquare_steel,1085,107,1153,194
1_4.jpg,1256,1044,THsquare_steel,1147,174,1252,242
1_4.jpg,1256,1044,THsquare_steel,66,247,137,297
1_4.jpg,1256,1044,THsquare_steel,2,390,90,453
1_4.jpg,1256,1044,THsquare_steel,46,305,141,345
1_4.jpg,1256,1044,THsquare_steel,96,349,163,446
1_4.jpg,1256,1044,THsquare_steel,171,340,239,423
1_4.jpg,1256,1044,THsquare_steel,236,311,307,413
1_4.jpg,1256,1044,THsquare_steel,305,326,380,415
1_4.jpg,1256,1044,THsquare_steel,368,296,443,380
1_4.jpg,1256,1044,THsquare_steel,253,202,308,301
1_4.jpg,1256,1044,THsquare_steel,386,221,447,309
1_4.jpg,1256,1044,THsquare_steel,455,287,514,383
1_4.jpg,1256,1044,THsquare_steel,524,262,578,358
1_4.jpg,1256,1044,THsquare_steel,590,264,659,364
1_4.jpg,1256,1044,THsquare_steel,675,247,739,351
1_4.jpg,1256,1044,THsquare_steel,751,264,805,364
1_4.jpg,1256,1044,THsquare_steel,809,286,872,378
1_4.jpg,1256,1044,THsquare_steel,885,279,938,378
1_4.jpg,1256,1044,THsquare_steel,966,305,1026,405
1_4.jpg,1256,1044,THsquare_steel,1034,316,1098,413
1_4.jpg,1256,1044,THsquare_steel,1096,335,1184,430
1_4.jpg,1256,1044,THsquare_steel,1144,348,1214,432
1_4.jpg,1256,1044,THsquare_steel,459,209,519,290
1_4.jpg,1256,1044,THsquare_steel,726,197,763,266
1_4.jpg,1256,1044,THsquare_steel,783,210,834,283
1_4.jpg,1256,1044,THsquare_steel,861,209,901,287
1_4.jpg,1256,1044,THsquare_steel,927,234,963,323
1_4.jpg,1256,1044,THsquare_steel,1069,262,1112,315
1_4.jpg,1256,1044,THsquare_steel,645,189,694,274
1_4.jpg,1256,1044,THsquare_steel,582,190,640,266
1_4.jpg,1256,1044,THsquare_steel,85,454,141,518
1_4.jpg,1256,1044,THsquare_steel,155,434,216,501
1_4.jpg,1256,1044,THsquare_steel,208,422,265,491
1_4.jpg,1256,1044,THsquare_steel,283,402,322,484
1_4.jpg,1256,1044,THsquare_steel,344,412,388,485
1_4.jpg,1256,1044,THsquare_steel,397,383,449,462
1_4.jpg,1256,1044,THsquare_steel,456,382,505,445
1_4.jpg,1256,1044,THsquare_steel,521,361,568,430
1_4.jpg,1256,1044,THsquare_steel,571,359,624,425
1_4.jpg,1256,1044,THsquare_steel,639,340,691,421
1_4.jpg,1256,1044,THsquare_steel,700,345,750,423
1_4.jpg,1256,1044,THsquare_steel,764,362,812,442
1_4.jpg,1256,1044,THsquare_steel,830,366,878,445
1_4.jpg,1256,1044,THsquare_steel,1118,433,1151,518
1_4.jpg,1256,1044,THsquare_steel,1155,533,1239,582
1_4.jpg,1256,1044,THsquare_steel,1073,488,1127,579
1_4.jpg,1256,1044,THsquare_steel,997,466,1059,567
1_4.jpg,1256,1044,THsquare_steel,909,382,938,462
1_4.jpg,1256,1044,THsquare_steel,941,462,986,557
1_4.jpg,1256,1044,THsquare_steel,872,441,918,535
1_4.jpg,1256,1044,THsquare_steel,797,443,850,530
1_4.jpg,1256,1044,THsquare_steel,730,424,785,516
1_4.jpg,1256,1044,THsquare_steel,649,422,707,510
1_4.jpg,1256,1044,THsquare_steel,577,424,635,512
1_4.jpg,1256,1044,THsquare_steel,516,432,576,522
1_4.jpg,1256,1044,THsquare_steel,449,447,512,539
1_4.jpg,1256,1044,THsquare_steel,377,465,432,555
1_4.jpg,1256,1044,THsquare_steel,325,513,377,605
1_4.jpg,1256,1044,THsquare_steel,262,486,319,583
1_4.jpg,1256,1044,THsquare_steel,191,498,255,591
1_4.jpg,1256,1044,THsquare_steel,131,511,180,600
1_4.jpg,1256,1044,THsquare_steel,43,527,106,618
1_4.jpg,1256,1044,THsquare_steel,38,639,111,720
1_4.jpg,1256,1044,THsquare_steel,133,648,198,732
1_4.jpg,1256,1044,THsquare_steel,203,654,262,738
1_4.jpg,1256,1044,THsquare_steel,269,624,320,709
1_4.jpg,1256,1044,THsquare_steel,227,584,268,632
1_4.jpg,1256,1044,THsquare_steel,393,559,445,622
1_4.jpg,1256,1044,THsquare_steel,453,541,496,582
1_4.jpg,1256,1044,THsquare_steel,555,523,599,570
1_4.jpg,1256,1044,THsquare_steel,614,515,665,566
1_4.jpg,1256,1044,THsquare_steel,676,513,718,567
1_4.jpg,1256,1044,THsquare_steel,741,520,791,573
1_4.jpg,1256,1044,THsquare_steel,878,536,924,586
1_4.jpg,1256,1044,THsquare_steel,809,532,853,578
1_4.jpg,1256,1044,THsquare_steel,984,566,1044,621
1_4.jpg,1256,1044,THsquare_steel,939,553,984,601
1_4.jpg,1256,1044,THsquare_steel,337,638,401,730
1_4.jpg,1256,1044,THsquare_steel,401,649,462,738
1_4.jpg,1256,1044,THsquare_steel,447,599,508,685
1_4.jpg,1256,1044,THsquare_steel,512,587,566,678
1_4.jpg,1256,1044,THsquare_steel,573,582,628,677
1_4.jpg,1256,1044,THsquare_steel,640,571,695,663
1_4.jpg,1256,1044,THsquare_steel,703,583,764,674
1_4.jpg,1256,1044,THsquare_steel,785,585,850,675
1_4.jpg,1256,1044,THsquare_steel,850,588,910,679
1_4.jpg,1256,1044,THsquare_steel,913,595,969,689
1_4.jpg,1256,1044,THsquare_steel,974,624,1032,710
1_4.jpg,1256,1044,THsquare_steel,1065,633,1115,726
1_4.jpg,1256,1044,THsquare_steel,1119,633,1175,726
1_4.jpg,1256,1044,THsquare_steel,846,677,891,723
1_4.jpg,1256,1044,THsquare_steel,946,695,989,735
1_4.jpg,1256,1044,THsquare_steel,1020,748,1073,841
1_4.jpg,1256,1044,THsquare_steel,1076,790,1145,877
1_4.jpg,1256,1044,THsquare_steel,873,774,938,862
1_4.jpg,1256,1044,THsquare_steel,808,727,876,800
1_4.jpg,1256,1044,THsquare_steel,778,671,826,704
1_4.jpg,1256,1044,THsquare_steel,749,722,811,808
1_4.jpg,1256,1044,THsquare_steel,682,707,741,790
1_4.jpg,1256,1044,THsquare_steel,646,662,693,707
1_4.jpg,1256,1044,THsquare_steel,623,725,684,815
1_4.jpg,1256,1044,THsquare_steel,323,675,359,748
1_4.jpg,1256,1044,THsquare_steel,112,738,197,775
1_4.jpg,1256,1044,THsquare_steel,502,724,550,811
1_4.jpg,1256,1044,THsquare_steel,561,724,615,803
1_4.jpg,1256,1044,THsquare_steel,939,747,991,814
1_4.jpg,1256,1044,THsquare_steel,396,751,445,833
1_4.jpg,1256,1044,THsquare_steel,337,761,394,839
1_4.jpg,1256,1044,THsquare_steel,287,759,335,824
1_4.jpg,1256,1044,THsquare_steel,218,763,260,829
1_4.jpg,1256,1044,THsquare_steel,140,788,219,840
1_4.jpg,1256,1044,THsquare_steel,47,800,126,850
1_4.jpg,1256,1044,THsquare_steel,48,851,138,876
1_4.jpg,1256,1044,THsquare_steel,49,896,118,965
1_4.jpg,1256,1044,THsquare_steel,111,933,173,996
1_4.jpg,1256,1044,THsquare_steel,172,883,224,963
1_4.jpg,1256,1044,THsquare_steel,236,892,282,974
1_4.jpg,1256,1044,THsquare_steel,288,914,334,992
1_4.jpg,1256,1044,THsquare_steel,352,904,395,986
1_4.jpg,1256,1044,NHsquare_steel,381,975,434,1044
1_4.jpg,1256,1044,THsquare_steel,416,902,475,989
1_4.jpg,1256,1044,THsquare_steel,472,917,526,1001
1_4.jpg,1256,1044,THsquare_steel,531,893,584,977
1_4.jpg,1256,1044,THsquare_steel,572,854,619,936
1_4.jpg,1256,1044,THsquare_steel,627,864,684,950
1_4.jpg,1256,1044,THsquare_steel,688,875,738,960
1_4.jpg,1256,1044,THsquare_steel,768,950,820,1042
1_4.jpg,1256,1044,THsquare_steel,700,960,745,1029
1_4.jpg,1256,1044,THsquare_steel,786,877,857,962
1_4.jpg,1256,1044,THsquare_steel,846,941,888,1016
1_4.jpg,1256,1044,THsquare_steel,896,899,945,987
1_4.jpg,1256,1044,THsquare_steel,952,888,1010,968
1_4.jpg,1256,1044,THsquare_steel,1033,917,1073,999
1_4.jpg,1256,1044,THsquare_steel,1003,830,1039,889
1_4.jpg,1256,1044,THsquare_steel,933,991,978,1044
1_4.jpg,1256,1044,circle_steel,997,986,1056,1038
1_4.jpg,1256,1044,THsquare_steel,502,812,545,874
1_4.jpg,1256,1044,THsquare_steel,823,809,870,883
1_4.jpg,1256,1044,THsquare_steel,698,796,757,868
1_4.jpg,1256,1044,THsquare_steel,544,799,578,848
1_4.jpg,1256,1044,THsquare_steel,388,833,434,887
1_4.jpg,1256,1044,THsquare_steel,285,804,315,872
1_4.jpg,1256,1044,THsquare_steel,1115,299,1184,333
1_8.jpg,1008,961,THsquare_steel,168,16,269,90
1_8.jpg,1008,961,THsquare_steel,274,27,370,77
1_8.jpg,1008,961,THsquare_steel,400,18,459,98
1_8.jpg,1008,961,THsquare_steel,460,17,526,88
1_8.jpg,1008,961,THsquare_steel,521,78,596,120
1_8.jpg,1008,961,THsquare_steel,566,29,635,87
1_8.jpg,1008,961,THsquare_steel,640,35,698,92
1_8.jpg,1008,961,THsquare_steel,687,91,758,127
1_8.jpg,1008,961,THsquare_steel,823,35,907,102
1_8.jpg,1008,961,THsquare_steel,929,18,1001,103
1_8.jpg,1008,961,THsquare_steel,148,91,243,155
1_8.jpg,1008,961,THsquare_steel,99,71,153,119
1_8.jpg,1008,961,THsquare_steel,8,100,97,148
1_8.jpg,1008,961,THsquare_steel,6,162,108,215
1_8.jpg,1008,961,THsquare_steel,160,157,255,213
1_8.jpg,1008,961,THsquare_steel,256,102,353,161
1_8.jpg,1008,961,THsquare_steel,368,93,444,141
1_8.jpg,1008,961,THsquare_steel,449,91,517,133
1_8.jpg,1008,961,THsquare_steel,349,152,425,196
1_8.jpg,1008,961,THsquare_steel,427,141,497,184
1_8.jpg,1008,961,THsquare_steel,496,145,570,188
1_8.jpg,1008,961,THsquare_steel,566,124,640,159
1_8.jpg,1008,961,THsquare_steel,669,134,738,175
1_8.jpg,1008,961,THsquare_steel,760,160,839,212
1_8.jpg,1008,961,THsquare_steel,803,114,875,158
1_8.jpg,1008,961,THsquare_steel,863,156,951,202
1_8.jpg,1008,961,THsquare_steel,945,179,988,223
1_8.jpg,1008,961,THsquare_steel,863,217,941,254
1_8.jpg,1008,961,THsquare_steel,774,213,855,257
1_8.jpg,1008,961,THsquare_steel,957,116,1008,158
1_8.jpg,1008,961,THsquare_steel,684,211,753,253
1_8.jpg,1008,961,THsquare_steel,701,259,768,302
1_8.jpg,1008,961,THsquare_steel,781,263,862,307
1_8.jpg,1008,961,THsquare_steel,871,256,944,314
1_8.jpg,1008,961,THsquare_steel,825,314,898,350
1_8.jpg,1008,961,THsquare_steel,752,309,829,350
1_8.jpg,1008,961,THsquare_steel,686,309,750,343
1_8.jpg,1008,961,THsquare_steel,660,179,730,207
1_8.jpg,1008,961,THsquare_steel,636,202,681,240
1_8.jpg,1008,961,THsquare_steel,573,168,634,213
1_8.jpg,1008,961,THsquare_steel,623,159,660,193
1_8.jpg,1008,961,THsquare_steel,521,192,590,240
1_8.jpg,1008,961,NHsquare_steel,581,218,650,274
1_8.jpg,1008,961,THsquare_steel,629,244,690,281
1_8.jpg,1008,961,THsquare_steel,582,277,648,319
1_8.jpg,1008,961,THsquare_steel,509,258,576,303
1_8.jpg,1008,961,THsquare_steel,642,298,686,337
1_8.jpg,1008,961,THsquare_steel,448,189,517,232
1_8.jpg,1008,961,THsquare_steel,272,172,352,226
1_8.jpg,1008,961,THsquare_steel,351,200,423,250
1_8.jpg,1008,961,THsquare_steel,415,222,456,289
1_8.jpg,1008,961,THsquare_steel,460,240,513,281
1_8.jpg,1008,961,THsquare_steel,271,229,350,304
1_8.jpg,1008,961,THsquare_steel,340,254,410,317
1_8.jpg,1008,961,THsquare_steel,144,212,239,272
1_8.jpg,1008,961,THsquare_steel,108,144,161,184
1_8.jpg,1008,961,THsquare_steel,105,203,150,243
1_8.jpg,1008,961,THsquare_steel,11,222,98,283
1_8.jpg,1008,961,THsquare_steel,184,279,273,326
1_8.jpg,1008,961,THsquare_steel,122,257,186,304
1_8.jpg,1008,961,THsquare_steel,96,328,178,385
1_8.jpg,1008,961,THsquare_steel,60,285,107,352
1_8.jpg,1008,961,THsquare_steel,228,355,316,398
1_8.jpg,1008,961,THsquare_steel,269,306,343,352
1_8.jpg,1008,961,THsquare_steel,332,329,405,366
1_8.jpg,1008,961,THsquare_steel,400,290,455,327
1_8.jpg,1008,961,THsquare_steel,438,325,508,367
1_8.jpg,1008,961,THsquare_steel,502,306,573,357
1_8.jpg,1008,961,THsquare_steel,574,325,634,362
1_8.jpg,1008,961,THsquare_steel,635,342,685,380
1_8.jpg,1008,961,THsquare_steel,686,348,751,386
1_8.jpg,1008,961,THsquare_steel,755,354,827,396
1_8.jpg,1008,961,THsquare_steel,836,356,905,404
1_8.jpg,1008,961,THsquare_steel,897,315,937,348
1_8.jpg,1008,961,THsquare_steel,906,364,947,398
1_8.jpg,1008,961,THsquare_steel,866,404,939,449
1_8.jpg,1008,961,THsquare_steel,770,400,846,440
1_8.jpg,1008,961,THsquare_steel,702,391,766,439
1_8.jpg,1008,961,THsquare_steel,594,379,660,418
1_8.jpg,1008,961,THsquare_steel,640,389,697,443
1_8.jpg,1008,961,THsquare_steel,523,357,597,393
1_8.jpg,1008,961,THsquare_steel,465,370,531,405
1_8.jpg,1008,961,THsquare_steel,387,358,458,400
1_8.jpg,1008,961,THsquare_steel,85,377,160,429
1_8.jpg,1008,961,THsquare_steel,175,401,242,437
1_8.jpg,1008,961,THsquare_steel,239,404,310,439
1_8.jpg,1008,961,THsquare_steel,310,375,381,427
1_8.jpg,1008,961,THsquare_steel,374,411,441,454
1_8.jpg,1008,961,THsquare_steel,439,419,507,462
1_8.jpg,1008,961,THsquare_steel,510,411,566,467
1_8.jpg,1008,961,THsquare_steel,569,414,636,472
1_8.jpg,1008,961,THsquare_steel,634,451,672,480
1_8.jpg,1008,961,THsquare_steel,675,439,737,477
1_8.jpg,1008,961,THsquare_steel,751,449,827,497
1_8.jpg,1008,961,THsquare_steel,828,452,898,492
1_8.jpg,1008,961,THsquare_steel,896,456,929,492
1_8.jpg,1008,961,THsquare_steel,863,506,939,549
1_8.jpg,1008,961,THsquare_steel,790,497,862,537
1_8.jpg,1008,961,THsquare_steel,91,430,177,462
1_8.jpg,1008,961,THsquare_steel,88,468,170,508
1_8.jpg,1008,961,THsquare_steel,219,451,295,505
1_8.jpg,1008,961,THsquare_steel,294,467,366,507
1_8.jpg,1008,961,THsquare_steel,364,456,418,487
1_8.jpg,1008,961,THsquare_steel,424,456,486,502
1_8.jpg,1008,961,THsquare_steel,486,467,559,504
1_8.jpg,1008,961,THsquare_steel,563,475,633,507
1_8.jpg,1008,961,THsquare_steel,887,545,934,573
1_8.jpg,1008,961,THsquare_steel,833,552,893,587
1_8.jpg,1008,961,THsquare_steel,749,530,815,570
1_8.jpg,1008,961,THsquare_steel,680,534,744,576
1_8.jpg,1008,961,THsquare_steel,706,480,760,528
1_8.jpg,1008,961,THsquare_steel,657,486,715,528
1_8.jpg,1008,961,THsquare_steel,600,509,669,551
1_8.jpg,1008,961,THsquare_steel,520,510,588,551
1_8.jpg,1008,961,THsquare_steel,456,508,517,544
1_8.jpg,1008,961,THsquare_steel,388,497,451,529
1_8.jpg,1008,961,THsquare_steel,321,518,390,555
1_8.jpg,1008,961,THsquare_steel,239,509,317,555
1_8.jpg,1008,961,THsquare_steel,186,504,244,535
1_8.jpg,1008,961,THsquare_steel,115,521,185,557
1_8.jpg,1008,961,THsquare_steel,308,430,372,460
1_8.jpg,1008,961,THsquare_steel,88,577,166,620
1_8.jpg,1008,961,THsquare_steel,164,559,229,598
1_8.jpg,1008,961,THsquare_steel,219,570,301,610
1_8.jpg,1008,961,THsquare_steel,304,575,377,619
1_8.jpg,1008,961,THsquare_steel,369,550,435,588
1_8.jpg,1008,961,THsquare_steel,437,556,493,596
1_8.jpg,1008,961,THsquare_steel,496,560,560,595
1_8.jpg,1008,961,THsquare_steel,562,563,635,599
1_8.jpg,1008,961,THsquare_steel,627,552,682,584
1_8.jpg,1008,961,THsquare_steel,770,584,845,627
1_8.jpg,1008,961,THsquare_steel,844,612,927,659
1_8.jpg,1008,961,THsquare_steel,913,595,957,629
1_8.jpg,1008,961,THsquare_steel,916,660,969,693
1_8.jpg,1008,961,THsquare_steel,859,686,933,730
1_8.jpg,1008,961,THsquare_steel,699,588,770,628
1_8.jpg,1008,961,THsquare_steel,82,640,154,684
1_8.jpg,1008,961,THsquare_steel,169,618,232,647
1_8.jpg,1008,961,THsquare_steel,224,633,304,670
1_8.jpg,1008,961,THsquare_steel,309,635,374,682
1_8.jpg,1008,961,THsquare_steel,372,606,441,644
1_8.jpg,1008,961,THsquare_steel,446,608,513,651
1_8.jpg,1008,961,THsquare_steel,515,615,582,659
1_8.jpg,1008,961,THsquare_steel,584,613,650,660
1_8.jpg,1008,961,THsquare_steel,643,593,700,632
1_8.jpg,1008,961,THsquare_steel,640,650,702,684
1_8.jpg,1008,961,THsquare_steel,708,638,765,686
1_8.jpg,1008,961,THsquare_steel,770,638,839,690
1_8.jpg,1008,961,THsquare_steel,788,712,864,758
1_8.jpg,1008,961,THsquare_steel,868,732,933,771
1_8.jpg,1008,961,THsquare_steel,854,784,923,821
1_8.jpg,1008,961,THsquare_steel,898,824,963,872
1_8.jpg,1008,961,THsquare_steel,816,840,886,882
1_8.jpg,1008,961,THsquare_steel,787,766,854,830
1_8.jpg,1008,961,THsquare_steel,702,762,776,797
1_8.jpg,1008,961,THsquare_steel,710,703,777,744
1_8.jpg,1008,961,THsquare_steel,587,678,652,719
