filename,width,height,class,xmin,ymin,xmax,ymax
20.jpg,1059,986,sigma_steel,277,709,339,746
20.jpg,1059,986,sigma_steel,480,701,542,739
20.jpg,1059,986,sigma_steel,540,695,601,733
20.jpg,1059,986,sigma_steel,600,692,660,729
20.jpg,1059,986,sigma_steel,652,689,714,724
20.jpg,1059,986,sigma_steel,772,673,828,713
20.jpg,1059,986,sigma_steel,883,676,941,712
20.jpg,1059,986,sigma_steel,980,719,1031,767
20.jpg,1059,986,sigma_steel,910,736,965,773
20.jpg,1059,986,sigma_steel,851,738,905,779
20.jpg,1059,986,sigma_steel,614,764,675,803
20.jpg,1059,986,sigma_steel,555,761,613,801
20.jpg,1059,986,sigma_steel,396,766,456,807
20.jpg,1059,986,sigma_steel,343,769,400,809
20.jpg,1059,986,sigma_steel,86,798,144,839
20.jpg,1059,986,sigma_steel,31,796,88,842
20.jpg,1059,986,sigma_steel,36,868,91,906
20.jpg,1059,986,sigma_steel,248,853,304,892
20.jpg,1059,986,sigma_steel,407,848,464,886
20.jpg,1059,986,sigma_steel,464,843,520,881
20.jpg,1059,986,sigma_steel,623,832,685,870
20.jpg,1059,986,sigma_steel,792,824,847,861
20.jpg,1059,986,sigma_steel,42,939,99,977
20.jpg,1059,986,sigma_steel,307,922,362,958
20.jpg,1059,986,sigma_steel,361,915,415,954
20.jpg,1059,986,sigma_steel,406,914,465,952
20.jpg,1059,986,sigma_steel,567,904,625,943
20.jpg,1059,986,sigma_steel,736,898,794,938
20.jpg,1059,986,sigma_steel,903,892,963,934
20.jpg,1059,986,sigma_steel,968,892,1032,933
20.jpg,1059,986,sigma_steel_blocked,564,67,621,113
20.jpg,1059,986,sigma_steel_blocked,620,66,675,113
20.jpg,1059,986,sigma_steel_blocked,670,66,728,113
20.jpg,1059,986,sigma_steel_blocked,841,50,902,98
20.jpg,1059,986,sigma_steel_blocked,953,45,1010,90
20.jpg,1059,986,sigma_steel_blocked,910,122,964,166
20.jpg,1059,986,sigma_steel_blocked,843,132,901,175
20.jpg,1059,986,sigma_steel_blocked,730,137,785,183
20.jpg,1059,986,sigma_steel_blocked,673,140,729,185
20.jpg,1059,986,sigma_steel_blocked,612,146,672,189
20.jpg,1059,986,sigma_steel_blocked,297,179,353,223
20.jpg,1059,986,sigma_steel_blocked,248,192,300,232
20.jpg,1059,986,sigma_steel_blocked,140,206,199,245
20.jpg,1059,986,sigma_steel_blocked,12,293,71,337
20.jpg,1059,986,sigma_steel_blocked,232,275,291,312
20.jpg,1059,986,sigma_steel_blocked,329,254,389,294
20.jpg,1059,986,sigma_steel_blocked,384,253,443,296
20.jpg,1059,986,sigma_steel_blocked,433,244,492,288
20.jpg,1059,986,sigma_steel_blocked,486,236,547,279
20.jpg,1059,986,sigma_steel_blocked,619,221,675,262
20.jpg,1059,986,sigma_steel,279,264,335,301
20.jpg,1059,986,sigma_steel_blocked,849,201,911,243
20.jpg,1059,986,sigma_steel_blocked,964,197,1016,243
20.jpg,1059,986,sigma_steel_blocked,892,276,952,320
20.jpg,1059,986,sigma_steel_blocked,830,289,890,330
20.jpg,1059,986,sigma_steel_blocked,607,305,662,346
20.jpg,1059,986,sigma_steel_blocked,490,316,549,355
20.jpg,1059,986,sigma_steel_blocked,207,357,269,392
20.jpg,1059,986,sigma_steel_blocked,5,370,71,410
20.jpg,1059,986,sigma_steel_blocked,1,455,56,496
20.jpg,1059,986,sigma_steel_blocked,234,420,298,463
20.jpg,1059,986,sigma_steel_blocked,685,375,741,419
20.jpg,1059,986,sigma_steel_blocked,739,374,801,412
20.jpg,1059,986,sigma_steel_blocked,855,362,910,400
20.jpg,1059,986,sigma_steel_blocked,1005,418,1058,468
20.jpg,1059,986,sigma_steel_blocked,940,428,995,475
20.jpg,1059,986,sigma_steel_blocked,876,429,937,474
20.jpg,1059,986,sigma_steel_blocked,814,443,868,481
20.jpg,1059,986,sigma_steel_blocked,647,444,706,486
20.jpg,1059,986,sigma_steel_blocked,510,466,573,507
20.jpg,1059,986,sigma_steel_blocked,403,474,458,517
20.jpg,1059,986,sigma_steel_blocked,346,482,406,523
20.jpg,1059,986,sigma_steel_blocked,184,510,244,551
20.jpg,1059,986,sigma_steel_blocked,70,528,133,567
20.jpg,1059,986,sigma_steel_blocked,27,597,89,643
20.jpg,1059,986,sigma_steel_blocked,77,593,141,632
20.jpg,1059,986,sigma_steel_blocked,135,582,194,623
20.jpg,1059,986,sigma_steel_blocked,189,575,250,615
20.jpg,1059,986,sigma_steel_blocked,298,558,361,597
20.jpg,1059,986,sigma_steel_blocked,463,541,517,583
20.jpg,1059,986,sigma_steel_blocked,621,531,678,573
20.jpg,1059,986,sigma_steel_blocked,855,589,916,628
20.jpg,1059,986,sigma_steel_blocked,803,598,860,634
20.jpg,1059,986,sigma_steel_blocked,752,602,806,639
20.jpg,1059,986,sigma_steel_blocked,635,606,701,648
20.jpg,1059,986,sigma_steel_blocked,476,616,537,660
20.jpg,1059,986,sigma_steel_blocked,318,638,375,676
20.jpg,1059,986,sigma_steel_blocked,258,643,320,683
20.jpg,1059,986,sigma_steel_blocked,155,655,208,691
20.jpg,1059,986,sigma_steel_blocked,113,725,175,763
20.jpg,1059,986,sigma_steel_blocked,170,717,230,759
20.jpg,1059,986,sigma_steel_blocked,330,704,382,744
20.jpg,1059,986,sigma_steel_blocked,377,704,437,738
20.jpg,1059,986,sigma_steel_blocked,432,707,484,751
20.jpg,1059,986,sigma_steel_blocked,717,685,777,721
20.jpg,1059,986,sigma_steel_blocked,824,673,885,713
20.jpg,1059,986,sigma_steel_blocked,780,751,839,786
20.jpg,1059,986,sigma_steel_blocked,713,756,776,795
20.jpg,1059,986,sigma_steel_blocked,664,761,718,800
20.jpg,1059,986,sigma_steel_blocked,500,764,559,804
20.jpg,1059,986,sigma_steel_blocked,446,766,502,803
20.jpg,1059,986,sigma_steel_blocked,292,778,346,818
20.jpg,1059,986,sigma_steel_blocked,237,787,295,823
20.jpg,1059,986,sigma_steel_blocked,189,789,241,826
20.jpg,1059,986,sigma_steel_blocked,139,793,193,835
20.jpg,1059,986,sigma_steel_blocked,93,872,148,909
20.jpg,1059,986,sigma_steel_blocked,145,866,200,905
20.jpg,1059,986,sigma_steel_blocked,194,859,249,897
20.jpg,1059,986,sigma_steel_blocked,305,848,356,885
20.jpg,1059,986,sigma_steel_blocked,514,840,569,877
20.jpg,1059,986,sigma_steel_blocked,573,835,623,874
20.jpg,1059,986,sigma_steel_blocked,679,828,736,870
20.jpg,1059,986,sigma_steel_blocked,731,824,790,869
20.jpg,1059,986,sigma_steel_blocked,840,815,905,858
20.jpg,1059,986,sigma_steel_blocked,910,812,968,854
20.jpg,1059,986,sigma_steel_blocked,844,890,903,931
20.jpg,1059,986,sigma_steel_blocked,793,886,843,929
20.jpg,1059,986,sigma_steel_blocked,678,900,734,942
20.jpg,1059,986,sigma_steel_blocked,615,899,676,944
20.jpg,1059,986,sigma_steel_blocked,513,912,568,950
20.jpg,1059,986,sigma_steel_blocked,458,906,512,950
20.jpg,1059,986,sigma_steel_blocked,250,928,313,978
20.jpg,1059,986,sigma_steel_blocked,196,931,250,975
20.jpg,1059,986,sigma_steel_blocked,141,939,195,983
20.jpg,1059,986,sigma_steel_blocked,98,946,142,986
6.jpg,1037,986,NHsquare_steel,130,84,172,167
6.jpg,1037,986,NHsquare_steel,177,97,249,158
6.jpg,1037,986,NHsquare_steel,244,68,291,157
6.jpg,1037,986,NHsquare_steel,290,46,365,103
6.jpg,1037,986,NHsquare_steel,364,30,436,91
6.jpg,1037,986,NHsquare_steel,145,151,227,195
6.jpg,1037,986,NHsquare_steel,116,201,189,246
6.jpg,1037,986,NHsquare_steel,178,203,262,246
6.jpg,1037,986,NHsquare_steel,155,242,214,319
6.jpg,1037,986,NHsquare_steel,101,288,164,368
6.jpg,1037,986,NHsquare_steel,79,363,164,403
6.jpg,1037,986,NHsquare_steel,158,324,193,408
6.jpg,1037,986,NHsquare_steel,89,407,157,471
6.jpg,1037,986,NHsquare_steel,78,465,146,529
6.jpg,1037,986,NHsquare_steel,64,525,143,576
6.jpg,1037,986,NHsquare_steel,57,578,125,636
6.jpg,1037,986,NHsquare_steel,61,629,132,692
6.jpg,1037,986,NHsquare_steel,48,682,115,751
6.jpg,1037,986,NHsquare_steel,43,742,107,807
6.jpg,1037,986,NHsquare_steel,30,802,103,867
6.jpg,1037,986,NHsquare_steel,21,856,90,929
6.jpg,1037,986,NHsquare_steel,57,920,135,957
6.jpg,1037,986,NHsquare_steel,82,849,138,920
6.jpg,1037,986,NHsquare_steel,121,903,182,976
6.jpg,1037,986,NHsquare_steel,142,830,208,904
6.jpg,1037,986,NHsquare_steel,167,906,245,958
6.jpg,1037,986,NHsquare_steel,101,730,167,803
6.jpg,1037,986,NHsquare_steel,107,677,171,739
6.jpg,1037,986,NHsquare_steel,117,627,186,684
6.jpg,1037,986,NHsquare_steel,116,580,197,619
6.jpg,1037,986,NHsquare_steel,117,516,193,549
6.jpg,1037,986,NHsquare_steel,141,451,205,516
6.jpg,1037,986,NHsquare_steel,146,394,218,454
6.jpg,1037,986,NHsquare_steel,92,785,155,849
6.jpg,1037,986,NHsquare_steel,148,775,217,839
6.jpg,1037,986,NHsquare_steel,153,721,217,790
6.jpg,1037,986,NHsquare_steel,161,672,236,722
6.jpg,1037,986,NHsquare_steel,184,625,263,674
6.jpg,1037,986,NHsquare_steel,212,579,289,625
6.jpg,1037,986,NHsquare_steel,155,549,239,585
6.jpg,1037,986,NHsquare_steel,195,477,258,547
6.jpg,1037,986,NHsquare_steel,208,425,275,487
6.jpg,1037,986,NHsquare_steel,219,359,279,425
6.jpg,1037,986,NHsquare_steel,217,300,271,372
6.jpg,1037,986,NHsquare_steel,214,234,265,318
6.jpg,1037,986,NHsquare_steel,254,200,326,255
6.jpg,1037,986,NHsquare_steel,209,153,286,200
6.jpg,1037,986,NHsquare_steel,288,100,359,153
6.jpg,1037,986,NHsquare_steel,274,152,344,206
6.jpg,1037,986,NHsquare_steel,261,256,339,309
6.jpg,1037,986,NHsquare_steel,267,310,332,374
6.jpg,1037,986,NHsquare_steel,266,371,349,423
6.jpg,1037,986,NHsquare_steel,259,416,329,473
6.jpg,1037,986,NHsquare_steel,249,468,316,524
6.jpg,1037,986,NHsquare_steel,237,522,303,586
6.jpg,1037,986,NHsquare_steel,245,631,317,682
6.jpg,1037,986,NHsquare_steel,210,686,297,726
6.jpg,1037,986,NHsquare_steel,208,728,273,795
6.jpg,1037,986,NHsquare_steel,219,782,279,852
6.jpg,1037,986,NHsquare_steel,196,842,263,910
6.jpg,1037,986,NHsquare_steel,230,895,300,959
6.jpg,1037,986,NHsquare_steel,252,842,321,905
6.jpg,1037,986,NHsquare_steel,267,781,337,850
6.jpg,1037,986,NHsquare_steel,261,738,337,781
6.jpg,1037,986,NHsquare_steel,293,689,375,735
6.jpg,1037,986,NHsquare_steel,307,636,389,682
6.jpg,1037,986,NHsquare_steel,268,582,337,638
6.jpg,1037,986,NHsquare_steel,287,525,356,587
6.jpg,1037,986,NHsquare_steel,300,472,365,534
6.jpg,1037,986,NHsquare_steel,312,424,391,472
6.jpg,1037,986,NHsquare_steel,353,362,420,417
6.jpg,1037,986,NHsquare_steel,344,309,422,355
6.jpg,1037,986,NHsquare_steel,330,250,377,331
6.jpg,1037,986,NHsquare_steel,310,202,380,255
6.jpg,1037,986,NHsquare_steel,320,150,397,202
6.jpg,1037,986,NHsquare_steel,347,86,412,156
6.jpg,1037,986,NHsquare_steel,401,87,473,140
6.jpg,1037,986,NHsquare_steel,383,144,455,195
6.jpg,1037,986,NHsquare_steel,375,194,444,255
6.jpg,1037,986,NHsquare_steel,374,245,442,319
6.jpg,1037,986,NHsquare_steel,377,420,452,472
6.jpg,1037,986,NHsquare_steel,352,473,428,524
6.jpg,1037,986,NHsquare_steel,344,520,413,581
6.jpg,1037,986,NHsquare_steel,331,573,397,634
6.jpg,1037,986,NHsquare_steel,323,737,404,798
6.jpg,1037,986,NHsquare_steel,327,788,394,858
6.jpg,1037,986,NHsquare_steel,301,845,380,901
6.jpg,1037,986,NHsquare_steel,285,908,346,980
6.jpg,1037,986,NHsquare_steel,345,896,405,971
6.jpg,1037,986,NHsquare_steel,362,845,434,904
6.jpg,1037,986,NHsquare_steel,403,900,461,974
6.jpg,1037,986,NHsquare_steel,380,789,444,856
6.jpg,1037,986,NHsquare_steel,389,738,458,792
6.jpg,1037,986,NHsquare_steel,354,687,426,742
6.jpg,1037,986,NHsquare_steel,372,636,450,690
6.jpg,1037,986,NHsquare_steel,393,571,454,639
6.jpg,1037,986,NHsquare_steel,394,526,473,581
6.jpg,1037,986,NHsquare_steel,410,475,482,524
6.jpg,1037,986,NHsquare_steel,430,424,508,479
6.jpg,1037,986,NHsquare_steel,407,364,482,421
6.jpg,1037,986,NHsquare_steel,415,302,473,377
6.jpg,1037,986,NHsquare_steel,433,234,492,308
6.jpg,1037,986,NHsquare_steel,430,184,504,237
6.jpg,1037,986,NHsquare_steel,448,139,518,184
6.jpg,1037,986,NHsquare_steel,458,80,530,139
6.jpg,1037,986,NHsquare_steel,416,39,496,78
6.jpg,1037,986,NHsquare_steel,476,25,541,87
6.jpg,1037,986,NHsquare_steel,529,24,595,92
6.jpg,1037,986,NHsquare_steel,520,84,590,139
6.jpg,1037,986,NHsquare_steel,502,138,578,191
6.jpg,1037,986,NHsquare_steel,484,184,559,239
6.jpg,1037,986,NHsquare_steel,477,260,550,316
6.jpg,1037,986,NHsquare_steel,469,315,541,362
6.jpg,1037,986,NHsquare_steel,464,371,533,422
6.jpg,1037,986,NHsquare_steel,502,422,572,463
6.jpg,1037,986,NHsquare_steel,478,471,543,529
6.jpg,1037,986,NHsquare_steel,468,531,540,591
6.jpg,1037,986,NHsquare_steel,455,582,525,646
6.jpg,1037,986,NHsquare_steel,430,636,504,693
6.jpg,1037,986,NHsquare_steel,408,691,488,739
6.jpg,1037,986,NHsquare_steel,447,738,521,798
6.jpg,1037,986,NHsquare_steel,437,787,499,858
6.jpg,1037,986,NHsquare_steel,419,847,489,907
6.jpg,1037,986,NHsquare_steel,452,902,527,955
6.jpg,1037,986,NHsquare_steel,472,845,540,899
6.jpg,1037,986,NHsquare_steel,508,905,586,961
6.jpg,1037,986,NHsquare_steel,488,792,565,845
6.jpg,1037,986,NHsquare_steel,504,741,580,793
6.jpg,1037,986,NHsquare_steel,470,688,543,743
6.jpg,1037,986,NHsquare_steel,489,638,564,689
6.jpg,1037,986,NHsquare_steel,507,577,580,644
6.jpg,1037,986,NHsquare_steel,523,528,594,583
6.jpg,1037,986,NHsquare_steel,530,469,584,543
6.jpg,1037,986,NHsquare_steel,522,361,596,422
6.jpg,1037,986,NHsquare_steel,523,311,599,363
6.jpg,1037,986,NHsquare_steel,533,252,610,310
6.jpg,1037,986,NHsquare_steel,534,197,609,244
6.jpg,1037,986,NHsquare_steel,557,148,630,198
6.jpg,1037,986,NHsquare_steel,571,87,641,136
6.jpg,1037,986,NHsquare_steel,581,38,646,86
6.jpg,1037,986,NHsquare_steel,637,43,701,102
6.jpg,1037,986,NHsquare_steel,620,94,689,157
6.jpg,1037,986,NHsquare_steel,609,142,683,206
6.jpg,1037,986,NHsquare_steel,597,195,665,261
6.jpg,1037,986,NHsquare_steel,584,256,661,305
6.jpg,1037,986,NHsquare_steel,574,314,651,363
6.jpg,1037,986,NHsquare_steel,570,361,649,415
6.jpg,1037,986,NHsquare_steel,558,413,629,473
6.jpg,1037,986,NHsquare_steel,572,470,644,525
6.jpg,1037,986,NHsquare_steel,574,524,648,585
6.jpg,1037,986,NHsquare_steel,558,577,635,637
6.jpg,1037,986,NHsquare_steel,547,635,619,687
6.jpg,1037,986,NHsquare_steel,522,686,598,743
6.jpg,1037,986,NHsquare_steel,559,740,635,797
6.jpg,1037,986,NHsquare_steel,541,794,619,846
6.jpg,1037,986,NHsquare_steel,526,845,598,910
6.jpg,1037,986,NHsquare_steel,563,904,638,967
6.jpg,1037,986,NHsquare_steel,582,845,654,915
6.jpg,1037,986,NHsquare_steel,595,787,672,845
6.jpg,1037,986,NHsquare_steel,617,739,687,798
6.jpg,1037,986,NHsquare_steel,584,684,655,744
6.jpg,1037,986,NHsquare_steel,603,632,677,695
6.jpg,1037,986,NHsquare_steel,614,583,688,639
6.jpg,1037,986,NHsquare_steel,627,527,703,581
6.jpg,1037,986,NHsquare_steel,623,474,700,527
6.jpg,1037,986,NHsquare_steel,613,411,683,466
6.jpg,1037,986,NHsquare_steel,628,363,706,414
6.jpg,1037,986,NHsquare_steel,631,307,709,364
6.jpg,1037,986,NHsquare_steel,645,247,720,305
6.jpg,1037,986,NHsquare_steel,642,196,705,252
6.jpg,1037,986,NHsquare_steel,670,137,731,197
6.jpg,1037,986,NHsquare_steel,674,88,742,144
6.jpg,1037,986,NHsquare_steel,686,29,755,95
6.jpg,1037,986,NHsquare_steel,746,22,808,93
6.jpg,1037,986,NHsquare_steel,725,86,795,145
6.jpg,1037,986,NHsquare_steel,717,135,789,190
6.jpg,1037,986,NHsquare_steel,695,192,770,245
6.jpg,1037,986,NHsquare_steel,708,247,771,316
6.jpg,1037,986,NHsquare_steel,692,309,768,363
6.jpg,1037,986,NHsquare_steel,686,360,760,412
6.jpg,1037,986,NHsquare_steel,680,416,752,463
6.jpg,1037,986,NHsquare_steel,685,463,760,532
6.jpg,1037,986,NHsquare_steel,683,528,754,589
6.jpg,1037,986,NHsquare_steel,670,579,741,637
6.jpg,1037,986,NHsquare_steel,654,633,727,693
6.jpg,1037,986,NHsquare_steel,631,688,709,744
6.jpg,1037,986,NHsquare_steel,675,732,751,788
6.jpg,1037,986,NHsquare_steel,660,789,732,843
6.jpg,1037,986,NHsquare_steel,635,842,708,899
6.jpg,1037,986,NHsquare_steel,627,896,697,960
6.jpg,1037,986,NHsquare_steel,677,894,751,951
6.jpg,1037,986,NHsquare_steel,694,839,768,889
6.jpg,1037,986,NHsquare_steel,706,786,785,838
6.jpg,1037,986,NHsquare_steel,729,732,805,783
6.jpg,1037,986,NHsquare_steel,691,678,771,737
6.jpg,1037,986,NHsquare_steel,714,626,779,689
6.jpg,1037,986,NHsquare_steel,727,567,801,626
6.jpg,1037,986,NHsquare_steel,735,517,809,571
6.jpg,1037,986,NHsquare_steel,738,464,810,519
6.jpg,1037,986,NHsquare_steel,743,407,813,462
6.jpg,1037,986,NHsquare_steel,739,355,814,411
6.jpg,1037,986,NHsquare_steel,754,305,831,358
6.jpg,1037,986,NHsquare_steel,769,247,848,289
6.jpg,1037,986,NHsquare_steel,754,187,827,247
6.jpg,1037,986,NHsquare_steel,767,140,849,185
6.jpg,1037,986,NHsquare_steel,776,87,852,134
6.jpg,1037,986,NHsquare_steel,793,23,856,93
6.jpg,1037,986,NHsquare_steel,870,19,930,96
6.jpg,1037,986,NHsquare_steel,850,94,912,156
6.jpg,1037,986,NHsquare_steel,825,149,899,202
6.jpg,1037,986,NHsquare_steel,825,201,897,252
6.jpg,1037,986,NHsquare_steel,813,253,901,305
6.jpg,1037,986,NHsquare_steel,811,303,887,359
6.jpg,1037,986,NHsquare_steel,796,359,876,410
6.jpg,1037,986,NHsquare_steel,795,405,871,466
6.jpg,1037,986,NHsquare_steel,791,466,867,521
6.jpg,1037,986,NHsquare_steel,789,519,863,572
6.jpg,1037,986,NHsquare_steel,780,575,853,624
6.jpg,1037,986,NHsquare_steel,763,622,836,677
6.jpg,1037,986,NHsquare_steel,742,684,816,737
6.jpg,1037,986,NHsquare_steel,739,894,807,951
6.jpg,1037,986,NHsquare_steel,791,889,868,951
6.jpg,1037,986,NHsquare_steel,745,838,818,894
6.jpg,1037,986,NHsquare_steel,801,840,873,892
6.jpg,1037,986,NHsquare_steel,769,788,840,839
6.jpg,1037,986,NHsquare_steel,830,789,908,835
6.jpg,1037,986,NHsquare_steel,787,735,859,787
6.jpg,1037,986,NHsquare_steel,850,730,923,786
6.jpg,1037,986,NHsquare_steel,802,679,874,735
6.jpg,1037,986,NHsquare_steel,862,682,938,729
6.jpg,1037,986,NHsquare_steel,867,833,928,904
6.jpg,1037,986,NHsquare_steel,920,837,992,899
6.jpg,1037,986,NHsquare_steel,927,773,986,846
6.jpg,1037,986,NHsquare_steel,904,743,981,795
6.jpg,1037,986,NHsquare_steel,929,700,1002,741
6.jpg,1037,986,NHsquare_steel,917,635,995,690
6.jpg,1037,986,NHsquare_steel,874,623,940,685
6.jpg,1037,986,NHsquare_steel,815,625,886,685
6.jpg,1037,986,NHsquare_steel,929,598,1006,632
6.jpg,1037,986,NHsquare_steel,832,573,896,638
6.jpg,1037,986,NHsquare_steel,873,576,942,626
6.jpg,1037,986,NHsquare_steel,940,536,1021,586
6.jpg,1037,986,NHsquare_steel,896,514,964,582
6.jpg,1037,986,NHsquare_steel,834,518,914,571
6.jpg,1037,986,NHsquare_steel,846,466,919,526
6.jpg,1037,986,NHsquare_steel,901,464,976,517
6.jpg,1037,986,NHsquare_steel,949,487,1033,520
6.jpg,1037,986,NHsquare_steel,852,402,925,461
6.jpg,1037,986,NHsquare_steel,912,407,979,472
6.jpg,1037,986,NHsquare_steel,971,431,1037,468
6.jpg,1037,986,NHsquare_steel,932,192,950,354
6.jpg,1037,986,NHsquare_steel,917,359,986,420
6.jpg,1037,986,NHsquare_steel,972,373,1037,414
6.jpg,1037,986,NHsquare_steel,867,304,936,353
6.jpg,1037,986,NHsquare_steel,919,303,991,353
6.jpg,1037,986,NHsquare_steel,971,317,1037,360
6.jpg,1037,986,NHsquare_steel,875,248,938,306
6.jpg,1037,986,NHsquare_steel,920,246,993,309
6.jpg,1037,986,NHsquare_steel,968,272,1037,310
6.jpg,1037,986,NHsquare_steel,868,197,941,255
6.jpg,1037,986,NHsquare_steel,921,192,994,251
6.jpg,1037,986,NHsquare_steel,980,223,1037,255
6.jpg,1037,986,NHsquare_steel,872,146,936,206
6.jpg,1037,986,NHsquare_steel,928,143,997,202
6.jpg,1037,986,NHsquare_steel,898,87,972,144
6.jpg,1037,986,NHsquare_steel,948,82,1023,146
6.jpg,1037,986,NHsquare_steel,924,24,999,95
4000.jpg,573,617,THsquare_steel,1,18,48,78
4000.jpg,573,617,THsquare_steel,69,1,132,51
4000.jpg,573,617,THsquare_steel,40,42,114,98
4000.jpg,573,617,THsquare_steel,24,87,87,143
4000.jpg,573,617,THsquare_steel,1,132,59,192
4000.jpg,573,617,THsquare_steel,26,201,84,265
4000.jpg,573,617,THsquare_steel,1,246,58,309
4000.jpg,573,617,THsquare_steel,31,304,101,357
4000.jpg,573,617,THsquare_steel,2,338,57,402
4000.jpg,573,617,THsquare_steel,33,405,99,472
4000.jpg,573,617,THsquare_steel,5,459,71,522
4000.jpg,573,617,THsquare_steel,1,381,36,450
4000.jpg,573,617,THsquare_steel,5,552,79,614
4000.jpg,573,617,THsquare_steel,50,512,120,584
4000.jpg,573,617,THsquare_steel,68,468,134,526
4000.jpg,573,617,THsquare_steel,127,489,190,564
4000.jpg,573,617,THsquare_steel,111,545,178,615
4000.jpg,573,617,THsquare_steel,101,422,171,484
4000.jpg,573,617,THsquare_steel,60,363,124,430
4000.jpg,573,617,THsquare_steel,97,335,168,398
4000.jpg,573,617,THsquare_steel,63,259,121,316
4000.jpg,573,617,THsquare_steel,116,281,178,339
4000.jpg,573,617,THsquare_steel,163,330,226,395
4000.jpg,573,617,THsquare_steel_blocked,197,411,270,480
4000.jpg,573,617,THsquare_steel,147,393,202,448
4000.jpg,573,617,THsquare_steel,160,454,237,524
4000.jpg,573,617,THsquare_steel,177,536,259,611
4000.jpg,573,617,THsquare_steel,51,158,106,221
4000.jpg,573,617,THsquare_steel,89,210,141,271
4000.jpg,573,617,THsquare_steel,136,232,203,290
4000.jpg,573,617,THsquare_steel,178,279,245,343
4000.jpg,573,617,THsquare_steel,103,167,178,227
4000.jpg,573,617,THsquare_steel,78,118,135,171
4000.jpg,573,617,THsquare_steel,100,76,166,135
4000.jpg,573,617,THsquare_steel,141,131,207,182
4000.jpg,573,617,THsquare_steel,123,31,184,84
4000.jpg,573,617,THsquare_steel,160,74,230,132
4000.jpg,573,617,THsquare_steel,159,1,216,51
4000.jpg,573,617,THsquare_steel,200,28,267,93
4000.jpg,573,617,THsquare_steel,225,106,301,157
4000.jpg,573,617,THsquare_steel,259,60,332,117
4000.jpg,573,617,THsquare_steel,270,145,343,217
4000.jpg,573,617,THsquare_steel,199,155,266,200
4000.jpg,573,617,THsquare_steel,179,186,245,252
4000.jpg,573,617,THsquare_steel,209,243,286,314
4000.jpg,573,617,THsquare_steel,241,192,307,256
4000.jpg,573,617,THsquare_steel,279,278,357,345
4000.jpg,573,617,THsquare_steel,239,323,316,381
4000.jpg,573,617,THsquare_steel,221,364,294,432
4000.jpg,573,617,THsquare_steel,286,393,363,459
4000.jpg,573,617,THsquare_steel,258,436,335,507
4000.jpg,573,617,THsquare_steel,228,482,300,551
4000.jpg,573,617,THsquare_steel,269,551,342,617
4000.jpg,573,617,THsquare_steel,294,509,378,573
4000.jpg,573,617,THsquare_steel,342,455,406,528
4000.jpg,573,617,THsquare_steel,394,489,481,541
4000.jpg,573,617,THsquare_steel,373,534,452,597
4000.jpg,573,617,THsquare_steel,343,578,413,617
4000.jpg,573,617,THsquare_steel,457,543,536,616
4000.jpg,573,617,THsquare_steel,483,500,570,565
4000.jpg,573,617,THsquare_steel,427,434,508,495
4000.jpg,573,617,THsquare_steel,362,403,427,477
4000.jpg,573,617,THsquare_steel,519,450,573,523
4000.jpg,573,617,THsquare_steel,396,368,476,436
4000.jpg,573,617,THsquare_steel,349,316,428,371
4000.jpg,573,617,THsquare_steel,424,301,495,379
4000.jpg,573,617,THsquare_steel,492,335,573,416
4000.jpg,573,617,THsquare_steel,459,265,537,338
4000.jpg,573,617,THsquare_steel,358,257,438,319
4000.jpg,573,617,THsquare_steel,333,187,412,251
4000.jpg,573,617,THsquare_steel,401,212,476,292
4000.jpg,573,617,THsquare_steel,300,114,373,179
4000.jpg,573,617,THsquare_steel,363,135,440,210
4000.jpg,573,617,THsquare_steel,429,170,517,235
4000.jpg,573,617,THsquare_steel,487,225,565,290
4000.jpg,573,617,THsquare_steel,470,139,550,195
4000.jpg,573,617,THsquare_steel,543,170,573,249
4000.jpg,573,617,THsquare_steel,413,98,478,169
4000.jpg,573,617,THsquare_steel,339,81,419,133
4000.jpg,573,617,THsquare_steel,298,19,372,87
4000.jpg,573,617,THsquare_steel,236,1,308,59
4000.jpg,573,617,THsquare_steel,325,1,401,43
4000.jpg,573,617,THsquare_steel,364,31,447,90
4000.jpg,573,617,THsquare_steel,438,56,509,123
4000.jpg,573,617,THsquare_steel,500,82,573,154
4000.jpg,573,617,THsquare_steel,471,13,544,75
4000.jpg,573,617,THsquare_steel,533,39,573,89
4000.jpg,573,617,THsquare_steel,406,1,478,44
4000.jpg,573,617,NHsquare_steel,303,225,368,287
47.jpg,1024,980,circle_steel,23,110,84,176
47.jpg,1024,980,circle_steel,124,86,193,151
47.jpg,1024,980,circle_steel,228,79,300,141
47.jpg,1024,980,circle_steel,350,87,421,164
47.jpg,1024,980,circle_steel,458,85,537,155
47.jpg,1024,980,circle_steel,959,22,1022,88
47.jpg,1024,980,circle_steel,77,187,153,260
47.jpg,1024,980,circle_steel,201,194,277,267
47.jpg,1024,980,circle_steel,309,199,379,268
47.jpg,1024,980,circle_steel,418,194,487,259
47.jpg,1024,980,circle_steel,524,189,589,261
47.jpg,1024,980,circle_steel,646,181,719,255
47.jpg,1024,980,circle_steel,772,171,847,244
47.jpg,1024,980,circle_steel,881,209,952,280
47.jpg,1024,980,circle_steel,23,284,96,359
47.jpg,1024,980,circle_steel,150,288,228,365
47.jpg,1024,980,circle_steel,258,294,332,371
